PROCESO,AMBITO,ESTADO ELECCION,SUBNIVEL ENTIDAD,CARGO,TIPO ASOCIACION,SUJETO OBLIGADO,SIGLAS,NOMBRE COMPLETO,FECHA INICIO PROCESO,FECHA FIN PROCESO,FECHA HORA APROBACION,ESTATUS CONTABILIDAD,FECHA HORA CANCELACION,TOPE DE GASTOS,DIFERENCIA POR PRORRATEO,FINANCIEROS,OPERATIVOS DE LA CAMPAÑA,PRODUCCIÓN DE LOS MENSAJES PARA RADIO Y T.V.,PROPAGANDA,"PROPAGANDA EN DIARIOS, REVISTAS Y OTROS MEDIOS IMPRESOS",PROPAGANDA EN VÍA PÚBLICA,PROPAGANDA EXHIBIDA EN PÁGINAS DE INTERNET,PROPAGANDA UTILITARIA,TOTAL GASTOS
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 5-LEON,DIPUTACION FEDERAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,ANA CECILIA GRACIELA SIMON BUSTAMANTE,04/04/2021,02/06/2021,06/04/2021 02:42:54 a.m.,ACTIVO,,1648189,,,84947.31,,68616.91,,206960,34810.2,131845.19,527179.61
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 3-LEON,DIPUTACION FEDERAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,ALEJANDRO ARTURO CALVILLO APOLINAR,04/04/2021,02/06/2021,06/04/2021 02:42:54 a.m.,ACTIVO,,1648189,,,97207.74,,38247.18,,30880,34810.2,131845.19,332990.31
PREFO-CAM-20/21,FEDERAL,TABASCO,Distrito 2-HEROICA CARDENAS,DIPUTACION FEDERAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,IVAN FRANCISCO SANCHEZ ESPONDA,04/04/2021,02/06/2021,06/04/2021 02:45:17 a.m.,ACTIVO,,1648189,,,45204.32,,11291.63,,,75711.21,280385.2,412592.36
PREFO-CAM-20/21,FEDERAL,AGUASCALIENTES,Distrito 1-JESUS MARIA,DIPUTACION FEDERAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,CLAUDIA BRISEIDA CHAVEZ RAMIREZ,04/04/2021,02/06/2021,06/04/2021 02:45:17 a.m.,ACTIVO,,1648189,,,48004.32,,37333.23,,14500,100000,280385.2,480222.75
PREFO-CAM-20/21,FEDERAL,QUERETARO,Distrito 1-CADEREYTA DE MONTES,DIPUTACION FEDERAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,LAURA ALEXA HERNANDEZ BALBOA,04/04/2021,02/06/2021,06/04/2021 02:45:17 a.m.,ACTIVO,,1648189,,,42964.31,,20136.49,,14000,215190.18,280385.2,572676.18
PREFO-CAM-20/21,FEDERAL,TABASCO,Distrito 5-PARAISO,DIPUTACION FEDERAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,JORGE LUIS AGUIRRE LEYVA,04/04/2021,02/06/2021,06/04/2021 02:45:17 a.m.,ACTIVO,,1648189,,,45204.32,,15181.23,,4725,75711.21,280385.2,421206.96
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 11-LEON,DIPUTACION FEDERAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,JESSICA DENISSE LOPEZ LANDEROS,04/04/2021,02/06/2021,06/04/2021 02:45:17 a.m.,ACTIVO,,1648189,,,77785.06,,20198.51,,52800,34810.2,131845.19,317438.96
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 16-ECATEPEC DE MORELOS,DIPUTACION FEDERAL MR,COA,JUNTOS HACEMOS HISTORIA,JUNTOS HACEMOS HISTORIA,MARISELA GARDUÑO GARDUÑO,04/04/2021,02/06/2021,06/04/2021 02:47:10 a.m.,ACTIVO,,1648189,,,5733.33,,12000,,,,,17733.33
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 12-IXTAPALUCA,DIPUTACION FEDERAL MR,COA,JUNTOS HACEMOS HISTORIA,JUNTOS HACEMOS HISTORIA,ARMANDO CORONA ARVIZU,04/04/2021,02/06/2021,06/04/2021 02:47:10 a.m.,ACTIVO,,1648189,,,4000,,,,,,,4000
PREFO-CAM-20/21,FEDERAL,MICHOACAN,Distrito 3-HEROICA ZITACUARO,DIPUTACION FEDERAL MR,COA,JUNTOS HACEMOS HISTORIA,JUNTOS HACEMOS HISTORIA,MARY CARMEN BERNAL MARTINEZ,04/04/2021,02/06/2021,06/04/2021 02:47:10 a.m.,ACTIVO,,1648189,,,17417,,,,,,,17417
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 41-OJO DE AGUA,DIPUTACION FEDERAL MR,COA,JUNTOS HACEMOS HISTORIA,JUNTOS HACEMOS HISTORIA,MARIA MAGDALENA ALARCON ISLAS,04/04/2021,02/06/2021,06/04/2021 02:47:10 a.m.,ACTIVO,,1648189,,,15173.13,,,,,,,15173.13
PREFO-CAM-20/21,FEDERAL,COAHUILA,Distrito 2-SAN PEDRO,DIPUTACION FEDERAL MR,COA,JUNTOS HACEMOS HISTORIA,JUNTOS HACEMOS HISTORIA,FRANCISCO JAVIER BORREGO ADAME,04/04/2021,02/06/2021,06/04/2021 02:47:10 a.m.,ACTIVO,,1648189,,,9825.36,,3116,,18188.8,,,31130.16
PREFO-CAM-20/21,FEDERAL,VERACRUZ,Distrito 18-ZONGOLICA,DIPUTACION FEDERAL MR,COA,JUNTOS HACEMOS HISTORIA,JUNTOS HACEMOS HISTORIA,ITZEL ALELI DOMINGUEZ ZOPIYACTLE,04/04/2021,02/06/2021,14/04/2021 12:37:21 a.m.,ACTIVO,,1648189,,,9357.53,,,,,,,9357.53
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 32-VALLE DE CHALCO SOLIDARIDAD,DIPUTACION FEDERAL MR,COA,JUNTOS HACEMOS HISTORIA,JUNTOS HACEMOS HISTORIA,LUIS ENRIQUE MARTINEZ VENTURA,04/04/2021,02/06/2021,06/04/2021 02:47:10 a.m.,ACTIVO,,1648189,,,36619.04,,,,,,,36619.04
PREFO-CAM-20/21,FEDERAL,COAHUILA,Distrito 6-TORREON,DIPUTACION FEDERAL MR,COA,JUNTOS HACEMOS HISTORIA,JUNTOS HACEMOS HISTORIA,ROSA ISELA PIÑA AVILA,04/04/2021,02/06/2021,06/04/2021 02:47:10 a.m.,ACTIVO,,1648189,,,13053,,,,,,,13053
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 15-CIUDAD ADOLFO LOPEZ MATEOS,DIPUTACION FEDERAL MR,COA,JUNTOS HACEMOS HISTORIA,JUNTOS HACEMOS HISTORIA,JULIETA VILLALPANDO RIQUELME,04/04/2021,02/06/2021,14/04/2021 12:33:41 a.m.,ACTIVO,,1648189,,,11570.67,,,,,,14152,25722.67
PREFO-CAM-20/21,FEDERAL,VERACRUZ,Distrito 15-ORIZABA,DIPUTACION FEDERAL MR,COA,JUNTOS HACEMOS HISTORIA,JUNTOS HACEMOS HISTORIA,DULCE MARIA CORINA VILLEGAS GUARNEROS,04/04/2021,02/06/2021,06/04/2021 02:47:10 a.m.,ACTIVO,,1648189,,,15251.98,,,,,,,15251.98
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 6-LA MAGDALENA CONTRERAS,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ALEJANDRO DANIEL PEREZ CORZO,04/04/2021,02/06/2021,06/04/2021 02:50:38 a.m.,ACTIVO,,1648189,,348,227.35,1039.09,93895.35,,,16666.66,93931.05,206107.5
PREFO-CAM-20/21,FEDERAL,DURANGO,Distrito 3-GUADALUPE VICTORIA,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ROBERTO CARMONA JAUREGUI,04/04/2021,02/06/2021,06/04/2021 02:51:08 a.m.,ACTIVO,,1648189,,348,38625.07,1039.09,45401.18,,,166666.66,68468.89,320548.89
PREFO-CAM-20/21,FEDERAL,OAXACA,Distrito 8-OAXACA DE JUAREZ,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MARTHA ERIKA RODRIGUEZ SOSA,04/04/2021,02/06/2021,06/04/2021 02:51:08 a.m.,ACTIVO,,1648189,,348,5227.35,1039.09,41949.95,,1666.66,16666.66,68376.96,135274.67
PREFO-CAM-20/21,FEDERAL,TLAXCALA,Distrito 1-APIZACO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,YARETH DELIZ DIAZ LOPEZ,04/04/2021,02/06/2021,06/04/2021 02:51:08 a.m.,ACTIVO,,1648189,,348,20227.34,1039.09,20898.27,,,16666.66,56568.86,115748.22
PREFO-CAM-20/21,FEDERAL,GUERRERO,Distrito 1-CD. ALTAMIRANO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ANIBAL FLORES GONZALEZ,04/04/2021,02/06/2021,06/04/2021 02:51:08 a.m.,ACTIVO,,1648189,,,5227.34,1039.09,20898.27,,,16666.66,56568.86,100400.22
PREFO-CAM-20/21,FEDERAL,,Circunscripcion Electoral- IV,DIPUTACION FEDERAL RP,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,JOSE LUIS JESUS RAMIREZ PINEDA,04/04/2021,02/06/2021,06/04/2021 02:52:38 a.m.,ACTIVO,,1648189,,,6456.5,,242,,,,,6698.5
PREFO-CAM-20/21,FEDERAL,,Circunscripcion Electoral- I,DIPUTACION FEDERAL RP,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MARIA ELENA LIMON GARCIA,04/04/2021,02/06/2021,06/04/2021 02:53:20 a.m.,ACTIVO,,1648189,,,4236.2,,1100,,,,19279.04,24615.24
PREFO-CAM-20/21,FEDERAL,,Circunscripcion Electoral- I,DIPUTACION FEDERAL RP,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,SALVADOR CARO CABRERA,04/04/2021,02/06/2021,06/04/2021 02:53:20 a.m.,ACTIVO,,1648189,,,6800,,4277.62,,,,,11077.62
PREFO-CAM-20/21,FEDERAL,,Circunscripcion Electoral- I,DIPUTACION FEDERAL RP,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MIRZA FLORES GOMEZ,04/04/2021,02/06/2021,06/04/2021 02:53:20 a.m.,ACTIVO,,1648189,,,,38280,,,,,,38280
PREFO-CAM-20/21,FEDERAL,AGUASCALIENTES,Distrito 3-AGUASCALIENTES,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,FRANCE SVETLANA FARIAS CARRILLO,04/04/2021,02/06/2021,06/04/2021 02:54:31 a.m.,ACTIVO,,1648189,,348,25229.26,1039.09,19804.79,,52848.02,16666.66,70118.79,186054.61
PREFO-CAM-20/21,FEDERAL,CHIHUAHUA,Distrito 7-CUAUHTEMOC,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,DIANA GABRIELA ARBALLO PRADO,04/04/2021,02/06/2021,06/04/2021 02:54:31 a.m.,ACTIVO,,1648189,,348,5227.34,1039.09,36029.82,,,16666.66,68468.89,127779.8
PREFO-CAM-20/21,FEDERAL,OAXACA,Distrito 4-TLACOLULA DE MATAMOROS,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,RAQUEL MARTINEZ MARTINEZ,04/04/2021,02/06/2021,06/04/2021 02:54:31 a.m.,ACTIVO,,1648189,,348,42203.74,1039.09,26953.47,,1666.66,16666.66,70878.98,159756.6
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 13-IZTACALCO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,HILDA LAURA VAZQUEZ VILLANUEVA,04/04/2021,02/06/2021,26/04/2021 03:59:34 p.m.,ACTIVO,,1648189,,348,227.35,1039.09,83073.29,,,16666.66,56568.86,157923.25
PREFO-CAM-20/21,FEDERAL,OAXACA,Distrito 2-TEOTITLAN DE FLORES MAGON,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,YANELY LOPEZ ALONSO,04/04/2021,02/06/2021,06/04/2021 02:54:31 a.m.,ACTIVO,,1648189,,348,5227.34,1039.09,26953.47,,1666.66,16666.66,68376.96,120278.18
PREFO-CAM-20/21,FEDERAL,OAXACA,Distrito 6-HEROICA CIUDAD DE TLAXIACO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,BEATRIZ BETANZO SANCHEZ,04/04/2021,02/06/2021,06/04/2021 02:54:31 a.m.,ACTIVO,,1648189,,348,5227.34,1039.09,26953.47,,1666.66,16666.66,68376.96,120278.18
PREFO-CAM-20/21,FEDERAL,,Circunscripcion Electoral- III,DIPUTACION FEDERAL RP,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,GERARDO GAUDIANO ROVIROSA,04/04/2021,02/06/2021,06/04/2021 02:54:31 a.m.,ACTIVO,,1648189,0.4,,,,,,0,,,0.4
PREFO-CAM-20/21,FEDERAL,QUERETARO,Distrito 3-SANTIAGO DE QUERETARO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MARIA PERUSQUIA FLORES,04/04/2021,02/06/2021,06/04/2021 02:56:07 a.m.,ACTIVO,,1648189,,348,10227.35,1039.09,41499.28,,,16666.66,68468.89,138249.27
PREFO-CAM-20/21,FEDERAL,COLIMA,Distrito 1-COLIMA,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,PATRICIA ALCARAZ PULIDO,04/04/2021,02/06/2021,06/04/2021 02:56:07 a.m.,ACTIVO,,1648189,,348,40286.88,1039.09,64844.69,,37700,16666.66,70618.49,231503.81
PREFO-CAM-20/21,FEDERAL,DURANGO,Distrito 2-GOMEZ PALACIO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,LILIANA ISABEL ESTRELLA RIVERA,04/04/2021,02/06/2021,06/04/2021 02:56:07 a.m.,ACTIVO,,1648189,,348,30320.54,1039.09,29607.31,,,166666.66,68468.89,296450.49
PREFO-CAM-20/21,FEDERAL,OAXACA,Distrito 9-PUERTO ESCONDIDO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ANDREA LOPEZ SILVA,04/04/2021,02/06/2021,06/04/2021 02:56:07 a.m.,ACTIVO,,1648189,,348,5227.35,1039.09,26953.47,,1666.66,16666.66,68376.96,120278.19
PREFO-CAM-20/21,FEDERAL,COLIMA,Distrito 2-MANZANILLO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,FRANCISCO CUEVAS MARTIN,04/04/2021,02/06/2021,06/04/2021 02:56:07 a.m.,ACTIVO,,1648189,,348,33102.35,1039.09,49096.78,,93960,16666.66,63358.79,257571.67
PREFO-CAM-20/21,FEDERAL,OAXACA,Distrito 7-CIUDAD IXTEPEC,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ROMAN BERNAL DIAZ,04/04/2021,02/06/2021,06/04/2021 02:56:07 a.m.,ACTIVO,,1648189,,348,5227.35,1039.09,26953.47,,1666.66,16666.66,68376.96,120278.19
PREFO-CAM-20/21,FEDERAL,COAHUILA,Distrito 2-SAN PEDRO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ROSA MARIA GUADALUPE RANGEL PADILLA,04/04/2021,02/06/2021,06/04/2021 02:56:07 a.m.,ACTIVO,,1648189,,,35227.35,1039.09,45253.91,,,16666.66,56660.79,154847.8
PREFO-CAM-20/21,FEDERAL,OAXACA,Distrito 10-MIAHUATLAN DE PORFIRIO DIAZ,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,CONCEPCION RODRIGUEZ GALGUERA,04/04/2021,02/06/2021,06/04/2021 02:56:07 a.m.,ACTIVO,,1648189,,348,5227.34,1039.09,26953.47,,1666.66,16666.66,68376.96,120278.18
PREFO-CAM-20/21,FEDERAL,COAHUILA,Distrito 3-MONCLOVA,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,OSCAR ROMEO MALDONADO DOMINGUEZ,04/04/2021,02/06/2021,06/04/2021 02:56:07 a.m.,ACTIVO,,1648189,,348,25227.35,1039.09,37474.73,,,16666.66,56660.79,137416.62
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 16-ALVARO OBREGON,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ROSA MARTHA LORIA SAN MARTIN,04/04/2021,02/06/2021,06/04/2021 02:56:07 a.m.,ACTIVO,,1648189,,348,26701.53,1039.09,82557.82,,,20696.66,63520.79,194863.89
PREFO-CAM-20/21,FEDERAL,PUEBLA,Distrito 2-CUAUTILULCO BARRIO,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,ANGEL GONZALEZ DIAZ,04/04/2021,02/06/2021,06/04/2021 02:58:13 a.m.,ACTIVO,,1648189,,,,,26494.88,,,,85446.4,111941.28
PREFO-CAM-20/21,FEDERAL,VERACRUZ,Distrito 17-COSAMALOAPAN,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,ADRIANA DEL CARMEN CRUZ CRUZ,04/04/2021,02/06/2021,28/04/2021 10:05:50 p.m.,ACTIVO,,1648189,,,,,26494.88,,,,85446.4,111941.28
PREFO-CAM-20/21,FEDERAL,OAXACA,Distrito 2-TEOTITLAN DE FLORES MAGON,DIPUTACION FEDERAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,MARGARITA CRIOLLO CARVAJAL,04/04/2021,02/06/2021,14/04/2021 12:36:58 a.m.,ACTIVO,,1648189,,,3430.95,551.05,,,,5558.11,,9540.11
PREFO-CAM-20/21,FEDERAL,SONORA,Distrito 6-CD. OBREGON,DIPUTACION FEDERAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,SERGIO ALEJANDRO IBARRA PARTIDA,04/04/2021,02/06/2021,06/04/2021 02:58:47 a.m.,ACTIVO,,1648189,,,3430.95,4044.99,745,,,5558.11,,13779.05
PREFO-CAM-20/21,FEDERAL,OAXACA,Distrito 9-PUERTO ESCONDIDO,DIPUTACION FEDERAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,FRANCISCO DE LA CRUZ SANCHEZ,04/04/2021,02/06/2021,06/04/2021 02:58:47 a.m.,ACTIVO,,1648189,,,3670.95,551.05,7612,,,5558.11,,17392.11
PREFO-CAM-20/21,FEDERAL,PUEBLA,Distrito 4-AJALPAN,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,VERONICA GARCIA GARCIA,04/04/2021,02/06/2021,06/04/2021 02:59:42 a.m.,ACTIVO,,1648189,,348,5227.35,1039.09,23504.4,,,16666.66,56568.86,103354.36
PREFO-CAM-20/21,FEDERAL,OAXACA,Distrito 1-SAN JUAN BAUTISTA TUXTEPEC,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,HECTOR MONTES RODRIGUEZ,04/04/2021,02/06/2021,06/04/2021 02:59:42 a.m.,ACTIVO,,1648189,,348,18227.34,1039.09,41953.66,,1666.66,16666.66,68376.96,148278.37
PREFO-CAM-20/21,FEDERAL,PUEBLA,Distrito 6-HEROICA PUEBLA DE ZARAGOZA,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,VICTOR HUGO GARCIA MACHORRO,04/04/2021,02/06/2021,06/04/2021 02:59:42 a.m.,ACTIVO,,1648189,,348,39696.23,1039.09,37250.4,,,16666.66,56708.06,151708.44
PREFO-CAM-20/21,FEDERAL,OAXACA,Distrito 3-HEROICA CIUDAD DE HUAJUAPAN DE LEON,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,YASMIN RAMIREZ LOPEZ,04/04/2021,02/06/2021,06/04/2021 02:59:42 a.m.,ACTIVO,,1648189,,348,20227.34,1039.09,26953.47,,1666.66,16666.66,68376.96,135278.18
PREFO-CAM-20/21,FEDERAL,COAHUILA,Distrito 1-PIEDRAS NEGRAS,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,VANESSA ALEMAN IBARRA,04/04/2021,02/06/2021,06/04/2021 02:59:42 a.m.,ACTIVO,,1648189,,348,27387.35,1039.09,37452.55,,,16666.66,56568.86,139462.51
PREFO-CAM-20/21,FEDERAL,NAYARIT,Distrito 3-COMPOSTELA,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MARIA MAGDALENA AGUILAR GONZALEZ,04/04/2021,02/06/2021,06/04/2021 02:59:42 a.m.,ACTIVO,,1648189,,348,49227.34,1039.09,31377.72,,,42595.73,56660.79,181248.67
PREFO-CAM-20/21,FEDERAL,OAXACA,Distrito 5-SALINA CRUZ,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,HILARIA DELGADO ESTEBAN,04/04/2021,02/06/2021,06/04/2021 02:59:42 a.m.,ACTIVO,,1648189,,348,5227.35,1039.09,26953.47,,1666.66,16666.66,68376.96,120278.19
PREFO-CAM-20/21,FEDERAL,PUEBLA,Distrito 1-HUAUCHINANGO DE DEGOLLADO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MARIA DE LOURDES FLORES DEL VALLE,04/04/2021,02/06/2021,06/04/2021 02:59:42 a.m.,ACTIVO,,1648189,,,5227.35,1039.09,23504.4,,,16666.66,56568.86,103006.36
PREFO-CAM-20/21,FEDERAL,MICHOACAN,Distrito 11-PATZCUARO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,EDUARDO TAPIA LOPEZ,04/04/2021,02/06/2021,06/04/2021 02:59:42 a.m.,ACTIVO,,1648189,,348,20227.34,1039.09,20898.27,,,16666.66,56568.86,115748.22
PREFO-CAM-20/21,FEDERAL,DURANGO,Distrito 1-VICTORIA DE DURANGO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MARIO ALBERTO REZA CASTAÑEDA,04/04/2021,02/06/2021,06/04/2021 02:59:42 a.m.,ACTIVO,,1648189,,348,36068.74,1039.09,25871.41,,,166666.66,68468.89,298462.79
PREFO-CAM-20/21,FEDERAL,CHIAPAS,Distrito 10-VILLAFLORES,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ARIANA GUADALUPE SURIANO MARTINEZ,04/04/2021,02/06/2021,06/04/2021 03:01:32 a.m.,ACTIVO,,1648189,,348,5227.35,1039.09,28777.34,,1666.66,16666.66,68376.96,122102.06
PREFO-CAM-20/21,FEDERAL,PUEBLA,Distrito 2-CUAUTILULCO BARRIO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,IRMA RAMOS GALINDO,04/04/2021,02/06/2021,06/04/2021 03:01:32 a.m.,ACTIVO,,1648189,,348,53128.13,1039.09,37312.15,,,17066.66,56568.86,165462.89
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 5-LEON,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,JUAN ANGEL JAIME CORDOVA,04/04/2021,02/06/2021,06/04/2021 03:01:32 a.m.,ACTIVO,,1648189,,348,41626.33,1039.09,25329.47,,,16666.66,56660.79,141670.34
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 6-LEON,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,GABRIELA LETICIA CAAMAÑO MUÑOZ,04/04/2021,02/06/2021,06/04/2021 03:01:32 a.m.,ACTIVO,,1648189,,348,30227.35,1039.09,31182.08,,,16666.66,56660.79,136123.97
PREFO-CAM-20/21,FEDERAL,NAYARIT,Distrito 1-SANTIAGO IXCUINTLA,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,LUCIO SANTANA ZUÑIGA,04/04/2021,02/06/2021,06/04/2021 03:01:32 a.m.,ACTIVO,,1648189,,348,25518.27,1039.09,27382.67,,,42595.73,56568.86,153452.62
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 24-COYOACAN,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ALBERTO MANUEL ATHIE GALLO,04/04/2021,02/06/2021,06/04/2021 03:01:32 a.m.,ACTIVO,,1648189,,348,25109.16,1039.09,83073.29,,,163138.66,56660.79,329368.99
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 14-ACAMBARO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,JUANA GARCIA RAMIREZ,04/04/2021,02/06/2021,06/04/2021 03:01:32 a.m.,ACTIVO,,1648189,,348,5227.35,1039.09,25329.47,,,16666.66,56568.86,105179.43
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 7-SAN FRANCISCO DEL RINCON,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,SHAKIRA MADRIGAL GOMEZ CRUZ,04/04/2021,02/06/2021,06/04/2021 03:01:32 a.m.,ACTIVO,,1648189,,348,15227.35,1039.09,25329.47,,,16666.66,56568.86,115179.43
PREFO-CAM-20/21,FEDERAL,MICHOACAN,Distrito 9-URUAPAN DEL PROGRESO,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,LORENA VALLADARES BARRAGAN,04/04/2021,02/06/2021,06/04/2021 03:01:32 a.m.,ACTIVO,,1648189,,348,5227.34,1039.09,20898.27,,,16666.66,56568.86,100748.22
PREFO-CAM-20/21,FEDERAL,PUEBLA,Distrito 7-TEPEACA,DIPUTACION FEDERAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,JOSE LUIS CESATTI HERNANDEZ,04/04/2021,02/06/2021,06/04/2021 03:01:32 a.m.,ACTIVO,,1648189,,348,20227.34,1039.09,23504.4,,,16666.66,56568.86,118354.35
PREFO-CAM-20/21,FEDERAL,QUINTANA ROO,Distrito 4-CANCUN,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,JOSE GABRIEL GUTIERREZ LAVIN,04/04/2021,02/06/2021,06/04/2021 03:03:44 a.m.,ACTIVO,,1648189,,,,,30443.23,,,,91539.85,121983.08
PREFO-CAM-20/21,FEDERAL,VERACRUZ,Distrito 20-COSOLEACAQUE,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,YESSICA OROZCO GOMEZ,04/04/2021,02/06/2021,06/04/2021 03:03:44 a.m.,ACTIVO,,1648189,,,,,26494.88,,,,85446.4,111941.28
